"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK","File","Action","Mods"
"2026/05/14","Y","C","T224","20","KEEDS","WP   ","","","ZHU","K4","TX","US","MOLLR","42.82","223.94","24.71","","","","N","N","N","","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","30","MOLLR","WP   ","","","ZHU","K4","TX","US","FRYED","73.1","254.5","25.08","","","","N","N","Y","FRYED","","","","","1800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","30","MOLLR","WP   ","","","ZHU","K4","TX","US","FRYED","73.19","254.56","25.08","","","","N","N","Y","FRYED","","","","","1800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","40","FRYED","WP   ","","","ZHU","K4","TX","US","MOCKS","73.1","254.5","17.82","","","","N","N","N","MOCKS","","","","","2100","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","40","FRYED","WP   ","","","ZHU","K4","TX","US","MOCKS","73.19","254.56","17.82","","","","N","N","N","MOCKS","","","","","2100","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","50","MOCKS","WP   ","","","ZHU","K4","TX","US","SHWNN","73.1","254.5","25.17","","","","N","N","N","SHWNN","","","","","2100","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","50","MOCKS","WP   ","","","ZHU","K4","TX","US","SHWNN","73.19","254.56","25.17","","","","N","N","N","SHWNN","","","","","2100","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","60","SHWNN","WP   ","","","ZHU","K4","TX","US","WASPY","74.9","255.3","19.8","","","","N","N","Y","WASPY","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","60","SHWNN","WP   ","","","ZHU","K4","TX","US","WASPY","74.96","255.38","19.8","","","","N","N","Y","WASPY","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","70","WASPY","WP   ","","","ZHU","K4","LA","US","KNZLY","75.3","255.92","29.05","","","","N","N","Y","KNZLY","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","70","WASPY","WP   ","","","ZHU","K4","LA","US","KNZLY","75.38","255.99","29.05","","","","N","N","Y","KNZLY","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","80","KNZLY","WP   ","","","ZHU","K4","LA","US","HAYES","86.17","267.43","9.99","","","","N","N","Y","ARTEL","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","80","KNZLY","WP   ","","","ZHU","K4","LA","US","HAYES","86.24","267.5","9.99","","","","N","N","Y","ARTEL","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","90","HAYES","RP   ","","","ZHU","K4","LA","US","ARTEL","86.17","267.43","9.5","","","","N","N","N","","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","90","HAYES","RP   ","","","ZHU","K4","LA","US","ARTEL","86.24","267.5","9.5","","","","N","N","N","","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","100","ARTEL","RP   ","","","ZHU","K4","LA","US","CRISP","86.17","267.43","10.49","","","","N","N","N","CRISP","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","100","ARTEL","RP   ","","","ZHU","K4","LA","US","CRISP","86.24","267.5","10.49","","","","N","N","N","CRISP","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","110","CRISP","RP   ","","","ZHU","K4","LA","US","MICRO","86.17","267.43","11.94","","","","N","N","N","MICRO","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","110","CRISP","RP   ","","","ZHU","K4","LA","US","MICRO","86.24","267.5","11.94","","","","N","N","N","MICRO","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","120","MICRO","RP   ","","","ZHU","K4","LA","US","ZIROR","86.17","267.43","4.04","","","","N","N","N","ZIROR","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","120","MICRO","RP   ","","","ZHU","K4","LA","US","ZIROR","86.24","267.5","4.04","","","","N","N","N","ZIROR","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","130","ZIROR","RP   ","","","ZHU","K4","LA","US","DAFLY","86.17","267.43","11.99","","","","N","N","N","DAFLY","","","","","1800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","130","ZIROR","RP   ","","","ZHU","K4","LA","US","DAFLY","86.24","267.5","11.99","","","","N","N","N","DAFLY","","","","","1800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","140","DAFLY","WP   ","","","ZHU","K4","LA","US","LULEW","94.88","276.46","16.02","","","","N","N","Y","LULEW","","","","","2100","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","140","DAFLY","WP   ","","","ZHU","K4","LA","US","LULEW","94.94","276.55","16.02","","","","N","N","Y","LULEW","","","","","2100","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","150","LULEW","RP   ","","","ZHU","K4","LA","US","BUDAM","94.88","276.46","7","","","","N","N","N","BUDAM","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","150","LULEW","RP   ","","","ZHU","K4","LA","US","BUDAM","94.94","276.55","7","","","","N","N","N","BUDAM","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","160","BUDAM","RP   ","","","ZHU","K4","LA","US","MYRIC","94.88","276.46","6","","","","N","N","N","MYRIC","","","","","1700","","","","","","","","1200","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","160","BUDAM","RP   ","","","ZHU","K4","LA","US","MYRIC","94.94","276.55","6","","","","N","N","N","MYRIC","","","","","1700","","","","","","","","1200","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","170","MYRIC","RP   ","","","ZHU","K4","LA","US","WOVON","94.88","276.46","5.68","","","","N","N","N","WOVON","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","170","MYRIC","RP   ","","","ZHU","K4","LA","US","WOVON","94.94","276.55","5.68","","","","N","N","N","WOVON","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","180","WOVON","RP   ","","","ZHU","K4","LA","US","DONBE","94.88","276.46","15.64","","","","N","N","N","DONBE","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","180","WOVON","RP   ","","","ZHU","K4","LA","US","DONBE","94.94","276.55","15.64","","","","N","N","N","DONBE","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","190","DONBE","RP   ","","","ZHU","K4","LA","US","AWDAD","94.88","276.46","4","","","","N","N","N","AWDAD","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","190","DONBE","RP   ","","","ZHU","K4","LA","US","AWDAD","94.94","276.55","4","","","","N","N","N","AWDAD","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","200","AWDAD","RP   ","","","ZHU","K4","LA","US","SIMBY","94.88","276.46","10","","","","N","N","N","SIMBY","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","200","AWDAD","RP   ","","","ZHU","K4","LA","US","SIMBY","94.94","276.55","10","","","","N","N","N","SIMBY","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","210","SIMBY","RP   ","","","ZHU","K4","LA","US","VOODO","94.88","276.46","3.18","","","","N","N","N","VOODO","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","210","SIMBY","RP   ","","","ZHU","K4","LA","US","VOODO","94.94","276.55","3.18","","","","N","N","N","VOODO","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","220","VOODO","RP   ","","","ZHU","K4","LA","US","KJAAY","94.88","276.46","5.81","","","","N","N","N","KJAAY","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","220","VOODO","RP   ","","","ZHU","K4","LA","US","KJAAY","94.94","276.55","5.81","","","","N","N","N","KJAAY","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","230","KJAAY","WP   ","","","ZHU","K4","LA","US","SNAKI","85.13","266.11","36.62","","","","N","N","Y","SNAKI","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","230","KJAAY","WP   ","","","ZHU","K4","LA","US","SNAKI","85.22","266.2","36.62","","","","N","N","Y","SNAKI","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","240","SNAKI","RP   ","","","ZHU","K4","LA","US","SLIDD","85.13","266.11","8.09","","","","N","N","N","SLIDD","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","240","SNAKI","RP   ","","","ZHU","K4","LA","US","SLIDD","85.22","266.2","8.09","","","","N","N","N","SLIDD","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","250","SLIDD","RP   ","","","ZHU","K4","LA","US","CLERY","68.35","249.13","17.13","","","","N","N","Y","CLERY","","","","","1700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","250","SLIDD","RP   ","","","ZHU","K4","LA","US","CLERY","68.44","249.22","17.13","","","","N","N","Y","CLERY","","","","","1700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","260","CLERY","RP   ","","","ZHU","K7","MS","US","MUDDA","68.35","249.13","8","","","","N","N","N","MUDDA","","","","","1800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","260","CLERY","RP   ","","","ZHU","K7","MS","US","MUDDA","68.44","249.22","8","","","","N","N","N","MUDDA","","","","","1800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","270","MUDDA","RP   ","","","ZHU","K7","MS","US","WTERS","68.35","249.13","11.99","","","","N","N","N","WTERS","","","","","1800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","270","MUDDA","RP   ","","","ZHU","K7","MS","US","WTERS","68.44","249.22","11.99","","","","N","N","N","WTERS","","","","","1800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","280","WTERS","WP   ","","","ZHU","K7","MS","US","NESFE","64.75","245.6","12.01","","","","N","N","Y","NESFE","","","","","1800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","280","WTERS","WP   ","","","ZHU","K7","MS","US","NESFE","64.83","245.68","12.01","","","","N","N","Y","NESFE","","","","","1800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","290","NESFE","RP   ","","","ZHU","K7","MS","US","BUGLE","64.75","245.6","14.89","","","","N","N","N","BUGLE","","","","","1900","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","290","NESFE","RP   ","","","ZHU","K7","MS","US","BUGLE","64.83","245.68","14.89","","","","N","N","N","BUGLE","","","","","1900","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","300","BUGLE","WP   ","","","ZHU","K7","MS","US","SQWID","64.75","245.6","7.9","","","","N","N","N","SQWID","","","","","1800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","300","BUGLE","WP   ","","","ZHU","K7","MS","US","SQWID","64.83","245.68","7.9","","","","N","N","N","SQWID","","","","","1800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","310","SQWID","RP   ","","","ZHU","K7","MS","US","LYNRD","64.75","245.6","6.99","","","","N","N","N","LYNRD","","","","","1900","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","310","SQWID","RP   ","","","ZHU","K7","MS","US","LYNRD","64.83","245.68","6.99","","","","N","N","N","LYNRD","","","","","1900","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","320","LYNRD","WP   ","","","ZHU","K7","AL","US","AXSIS","50.62","231.13","19.7","","","","N","N","Y","AXSIS","","","","","2000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","320","LYNRD","WP   ","","","ZHU","K7","AL","US","AXSIS","50.7","231.21","19.7","","","","N","N","Y","AXSIS","","","","","2000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","330","AXSIS","RP   ","","","ZHU","K7","AL","US","AXEJA","50.62","231.13","8.67","","","","N","N","N","AXEJA","","","","","2000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","330","AXSIS","RP   ","","","ZHU","K7","AL","US","AXEJA","50.7","231.21","8.67","","","","N","N","N","AXEJA","","","","","2000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","340","AXEJA","WP   ","","","ZHU","K7","AL","US","TENSA","53.69","234.43","8.9","","","","N","N","Y","TENSA","","","","","1900","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","340","AXEJA","WP   ","","","ZHU","K7","AL","US","TENSA","53.77","234.5","8.9","","","","N","N","Y","TENSA","","","","","1900","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","350","TENSA","RP   ","","","ZHU","K7","AL","US","WIILL","53.69","234.43","30.72","","","","N","N","N","WIILL","","","","","2200","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","350","TENSA","RP   ","","","ZHU","K7","AL","US","WIILL","53.77","234.5","30.72","","","","N","N","N","WIILL","","","","","2200","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","360","WIILL","WP   ","","","ZTL","K7","AL","US","PICKS","52.2","233.49","29.56","","","","N","N","Y","PICKS","","","","","2300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","360","WIILL","WP   ","","","ZTL","K7","AL","US","PICKS","52.27","233.56","29.56","","","","N","N","Y","PICKS","","","","","2300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","370","PICKS","RP   ","","","ZTL","K7","AL","US","ALOON","52.2","233.49","26.24","","","","N","N","N","ALOON","","","","","2300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","370","PICKS","RP   ","","","ZTL","K7","AL","US","ALOON","52.27","233.56","26.24","","","","N","N","N","ALOON","","","","","2300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","380","ALOON","RP   ","","","ZTL","K7","AL","US","MGMRY","52.2","233.49","14","","","","N","N","N","MGMRY","","","","","2100","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","380","ALOON","RP   ","","","ZTL","K7","AL","US","MGMRY","52.27","233.56","14","","","","N","N","N","MGMRY","","","","","2100","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","390","MGMRY","WP   ","","","ZTL","K7","AL","US","GONDR","76.85","257.53","29.48","","","","N","N","Y","GONDR","","","","","2100","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","390","MGMRY","WP   ","","","ZTL","K7","AL","US","GONDR","76.92","257.59","29.48","","","","N","N","Y","GONDR","","","","","2100","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","400","GONDR","WP   ","","","ZTL","K7","AL","US","RSVLT","72.91","253.82","40.77","","","","N","N","Y","RSVLT","","","","","2400","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","400","GONDR","WP   ","","","ZTL","K7","AL","US","RSVLT","72.97","253.89","40.77","","","","N","N","Y","RSVLT","","","","","2400","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","410","RSVLT","RP   ","","","ZTL","K7","GA","US","CANER","73.28","255.02","22.88","","","","N","N","Y","CANER","","","","","2800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","410","RSVLT","RP   ","","","ZTL","K7","GA","US","CANER","73.35","255.08","22.88","","","","N","N","Y","CANER","","","","","2800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","420","CANER","RP   ","","","ZTL","K7","GA","US","GRANT","73.28","255.02","12","","","","N","N","N","GRANT","","","","","2800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","420","CANER","RP   ","","","ZTL","K7","GA","US","GRANT","73.35","255.08","12","","","","N","N","N","GRANT","","","","","2800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","430","GRANT","WP   ","","","ZTL","K7","GA","US","HUZER","73.28","255.02","17.76","","","","N","N","N","HUZER","","","","","2600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","430","GRANT","WP   ","","","ZTL","K7","GA","US","HUZER","73.35","255.08","17.76","","","","N","N","N","HUZER","","","","","2600","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","440","HUZER","WP   ","","","ZTL","K7","GA","US","SMARR","73.28","255.02","14.41","","","","N","N","N","SMARR","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","440","HUZER","WP   ","","","ZTL","K7","GA","US","SMARR","73.35","255.08","14.41","","","","N","N","N","SMARR","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","450","SMARR","WP   ","","","ZTL","K7","GA","US","SINCA","73.28","255.02","9.63","","","","N","N","N","SINCA","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","450","SMARR","WP   ","","","ZTL","K7","GA","US","SINCA","73.35","255.08","9.63","","","","N","N","N","SINCA","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","460","SINCA","RP   ","","","ZTL","K7","GA","US","GLOSS","21.05","201.49","21.21","","","","N","N","Y","GLOSS","","","","","2400","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","460","SINCA","RP   ","","","ZTL","K7","GA","US","GLOSS","21.12","201.54","21.21","","","","N","N","Y","GLOSS","","","","","2400","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","470","GLOSS","RP   ","","","ZTL","K7","GA","US","MADDI","21.05","201.49","15.28","","","","N","N","N","MADDI","","","","","2400","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","470","GLOSS","RP   ","","","ZTL","K7","GA","US","MADDI","21.12","201.54","15.28","","","","N","N","N","MADDI","","","","","2400","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","480","MADDI","RP   ","","","ZTL","K7","GA","US","JOTNO","21.05","201.49","5.27","","","","N","N","N","JOTNO","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","480","MADDI","RP   ","","","ZTL","K7","GA","US","JOTNO","21.12","201.54","5.27","","","","N","N","N","JOTNO","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","490","JOTNO","RP   ","","","ZTL","K7","GA","US","DACHA","21.05","201.49","2.2","","","","N","N","N","DACHA","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","490","JOTNO","RP   ","","","ZTL","K7","GA","US","DACHA","21.12","201.54","2.2","","","","N","N","N","DACHA","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","500","DACHA","RP   ","","","ZTL","K7","GA","US","UGAAA","21.05","201.49","9.8","","","","N","N","N","UGAAA","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","500","DACHA","RP   ","","","ZTL","K7","GA","US","UGAAA","21.12","201.54","9.8","","","","N","N","N","UGAAA","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","510","UGAAA","WP   ","","","ZTL","K7","GA","US","JOSPI","49.67","230.37","11.99","","","","N","N","Y","JOSPI","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","510","UGAAA","WP   ","","","ZTL","K7","GA","US","JOSPI","49.72","230.42","11.99","","","","N","N","Y","JOSPI","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","520","JOSPI","RP   ","","","ZTL","K7","GA","US","BOWMN","49.67","230.37","4.55","","","","N","N","N","BOWMN","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T224","520","JOSPI","RP   ","","","ZTL","K7","GA","US","BOWMN","49.72","230.42","4.55","","","","N","N","N","BOWMN","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T224","530","BOWMN","RP   ","","","ZTL","K7","GA","US","HARTI","49.67","230.37","15.58","","","","N","N","N","HARTI","","","","","2600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
