navId,navType,sourceRowId,name,city,stateCode,countryCode,regionCode,lat,lon,freq,chan,navStatus,nasUseFlag,publicUseFlag,highAltArtccId,lowAltArtccId,legacyNavIdTypeKey,currentPointKey
BAR,NDB,103,HEMLOCK,BANNER ELK,NC,US,ASO,36.15345944,-81.87983527,320,,OPERATIONAL VFR ONLY,N,N,ZTL,ZTL,POINT:NAVAID:BAR:NDB,POINT:NAVAID:BAR:NDB:US:NC:BANNER_ELK
BCE,VORTAC,104,BRYCE CANYON,BRYCE CANYON,UT,US,ANM,37.68918744,-112.3039023,112.8,75X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BCE:VORTAC,POINT:NAVAID:BCE:VORTAC:US:UT:BRYCE_CANYON
BDA,VOR/DME,105,BERMUDA,HAMILTON,,BM,,32.36438611,-64.6895725,113.9,86X,OPERATIONAL RESTRICTED,N,Y,,,POINT:NAVAID:BDA:VOR/DME,POINT:NAVAID:BDA:VOR/DME:BM::HAMILTON
BDE,DME,106,BAUDETTE,BAUDETTE,MN,US,AGL,48.72279663,-94.60728777,111.6,53X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:BDE:DME,POINT:NAVAID:BDE:DME:US:MN:BAUDETTE
BDF,TACAN,107,BRADFORD,BRADFORD,IL,US,AGL,41.15973138,-89.58787305,114.7,94X,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:BDF:TACAN,POINT:NAVAID:BDF:TACAN:US:IL:BRADFORD
BDH,VOR/DME,108,WILLMAR,WILLMAR,MN,US,AGL,45.11767052,-95.12706136,113.7,84X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:BDH:VOR/DME,POINT:NAVAID:BDH:VOR/DME:US:MN:WILLMAR
BDL,VOT,109,BRADLEY,WINDSOR LOCKS,CT,US,ANE,41.93254722,-72.687075,111.4,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BDL:VOT,POINT:NAVAID:BDL:VOT:US:CT:WINDSOR_LOCKS
BDR,VOR/DME,110,BRIDGEPORT,BRIDGEPORT,CT,US,ANE,41.16070566,-73.1244863,108.8,25X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZNY,POINT:NAVAID:BDR:VOR/DME,POINT:NAVAID:BDR:VOR/DME:US:CT:BRIDGEPORT
BDR,VOT,111,BRIDGEPORT,BRIDGEPORT,CT,US,ANE,41.16138888,-73.12583333,109.25,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BDR:VOT,POINT:NAVAID:BDR:VOT:US:CT:BRIDGEPORT
BED,VOT,112,BEDFORD,BEDFORD,MA,US,ANE,42.46527222,-71.28898055,110,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BED:VOT,POINT:NAVAID:BED:VOT:US:MA:BEDFORD
BER,TACAN,113,ADAK,ADAK ISLAND,AK,US,AAL,51.87123055,-176.67411111,113,77X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:BER:TACAN,POINT:NAVAID:BER:TACAN:US:AK:ADAK_ISLAND
BET,VORTAC,114,BETHEL,BETHEL,AK,US,AAL,60.784837,-161.82432983,114.1,88X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:BET:VORTAC,POINT:NAVAID:BET:VORTAC:US:AK:BETHEL
BFD,DME,115,BRADFORD,BRADFORD,PA,US,AEA,41.78638658,-78.61934855,116.6,113X,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:BFD:DME,POINT:NAVAID:BFD:DME:US:PA:BRADFORD
BFF,VORTAC,116,SCOTTSBLUFF,SCOTTSBLUFF,NE,US,ACE,41.894163,-103.48203161,112.6,73X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:BFF:VORTAC,POINT:NAVAID:BFF:VORTAC:US:NE:SCOTTSBLUFF
BFI,VOT,117,SEATTLE,SEATTLE,WA,US,ANM,47.52918805,-122.30428138,108.6,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BFI:VOT,POINT:NAVAID:BFI:VOT:US:WA:SEATTLE
BFL,VOT,118,BAKERSFIELD,BAKERSFIELD,CA,US,AWP,35.42495833,-119.04676944,111.2,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:BFL:VOT,POINT:NAVAID:BFL:VOT:US:CA:BAKERSFIELD
BFM,VORTAC,119,BROOKLEY,MOBILE,AL,US,ASO,30.61272105,-88.05549347,116.35,110Y,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:BFM:VORTAC,POINT:NAVAID:BFM:VORTAC:US:AL:MOBILE
BFV,VORTAC,120,BURNS FLAT,CLINTON,OK,US,ASW,35.23694444,-99.20616666,110,37X,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:BFV:VORTAC,POINT:NAVAID:BFV:VORTAC:US:OK:CLINTON
BGD,TACAN,121,BORGER,BORGER,TX,US,ASW,35.80707252,-101.38215258,108.6,23X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:BGD:TACAN,POINT:NAVAID:BGD:TACAN:US:TX:BORGER
BGI,VOR/DME,122,ADAMS,BARBADOS,,BB,,13.07504722,-59.48383055,112.7,74X,OPERATIONAL RESTRICTED,N,Y,,,POINT:NAVAID:BGI:VOR/DME,POINT:NAVAID:BGI:VOR/DME:BB::BARBADOS
BGQ,VORTAC,123,BIG LAKE,BIG LAKE,AK,US,AAL,61.5694325,-149.96715905,112.5,72X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:BGQ:VORTAC,POINT:NAVAID:BGQ:VORTAC:US:AK:BIG_LAKE
BGR,VORTAC,124,BANGOR,BANGOR,ME,US,ANE,44.84179497,-68.87396533,114.8,95X,OPERATIONAL IFR,Y,Y,ZBW,ZBW,POINT:NAVAID:BGR:VORTAC,POINT:NAVAID:BGR:VORTAC:US:ME:BANGOR
BGS,VORTAC,125,BIG SPRING,BIG SPRING,TX,US,ASW,32.38558833,-101.48368277,117.2,119X,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:BGS:VORTAC,POINT:NAVAID:BGS:VORTAC:US:TX:BIG_SPRING
BH,NDB,126,MCDEN,BIRMINGHAM,AL,US,ASO,33.51152341,-86.84559205,224,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:BH:NDB,POINT:NAVAID:BH:NDB:US:AL:BIRMINGHAM
BHM,VOT,127,BIRMINGHAM MUNI,BIRMINGHAM,AL,US,ASO,33.56321527,-86.75548944,110,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:BHM:VOT,POINT:NAVAID:BHM:VOT:US:AL:BIRMINGHAM
BIB,VORTAC,128,BIBLE GROVE,BIBLE GROVE,IL,US,AGL,38.92034533,-88.48180463,109,27X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:BIB:VORTAC,POINT:NAVAID:BIB:VORTAC:US:IL:BIBLE_GROVE
BIE,VOR,129,BEATRICE,BEATRICE,NE,US,ACE,40.30142758,-96.75464519,110.6,,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:BIE:VOR,POINT:NAVAID:BIE:VOR:US:NE:BEATRICE
BIG,VORTAC,130,BIG DELTA,DELTA JUNCTION FT GREELY,AK,US,AAL,64.00446111,-145.71724722,114.9,96X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:BIG:VORTAC,POINT:NAVAID:BIG:VORTAC:US:AK:DELTA_JUNCTION_FT_GREELY
BIH,VOR/DME,131,BISHOP,BISHOP,CA,US,AWP,37.37694991,-118.36652638,113.35,80Y,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:BIH:VOR/DME,POINT:NAVAID:BIH:VOR/DME:US:CA:BISHOP
BIL,VORTAC,132,BILLINGS,BILLINGS,MT,US,ANM,45.80855919,-108.62464758,114.5,92X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BIL:VORTAC,POINT:NAVAID:BIL:VORTAC:US:MT:BILLINGS
BIS,VOR/DME,133,BISMARCK,BISMARCK,ND,US,AGL,46.76176119,-100.66540711,115.65,103Y,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:BIS:VOR/DME,POINT:NAVAID:BIS:VOR/DME:US:ND:BISMARCK
BIX,TACAN,134,KEESLER,BILOXI,MS,US,ASO,30.40708611,-88.92971388,111.8,55X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:BIX:TACAN,POINT:NAVAID:BIX:TACAN:US:MS:BILOXI
BJA,TACAN,135,BURLINGTON,BURLINGTON,VT,US,ANE,44.47693647,-73.1567568,112.4,71X,OPERATIONAL RESTRICTED,Y,N,ZBW,ZBW,POINT:NAVAID:BJA:TACAN,POINT:NAVAID:BJA:TACAN:US:VT:BURLINGTON
BJB,VOR,136,WEST BEND,WEST BEND,WI,US,AGL,43.42197161,-88.12518125,109.8,,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:BJB:VOR,POINT:NAVAID:BJB:VOR:US:WI:WEST_BEND
BJC,VOR/DME,137,JEFFCO,DENVER,CO,US,ANM,39.91304025,-105.13898577,115.4,101X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:BJC:VOR/DME,POINT:NAVAID:BJC:VOR/DME:US:CO:DENVER
BK,NDB,138,CHRLZ,BROOKINGS,SD,US,AGL,44.35452666,-96.94681527,335,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BK:NDB,POINT:NAVAID:BK:NDB:US:SD:BROOKINGS
BKA,VORTAC,139,BIORKA ISLAND,SITKA,AK,US,AAL,56.85940944,-135.55131222,113.8,85X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:BKA:VORTAC,POINT:NAVAID:BKA:VORTAC:US:AK:SITKA
BKE,VOR/DME,140,BAKER CITY,BAKER CITY,OR,US,ANM,44.84059947,-117.80786827,115.3,100X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BKE:VOR/DME,POINT:NAVAID:BKE:VOR/DME:US:OR:BAKER_CITY
BKF,TACAN,141,BUCKLEY,AURORA,CO,US,ANM,39.70738611,-104.75238611,109.6,33X,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:BKF:TACAN,POINT:NAVAID:BKF:TACAN:US:CO:AURORA
BKT,NDB,142,BLACKSTONE,BLACKSTONE,VA,US,AEA,37.12742819,-78.04454341,326,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:BKT:NDB,POINT:NAVAID:BKT:NDB:US:VA:BLACKSTONE
BKW,DME,143,BECKLEY,BECKLEY,WV,US,AEA,37.78029966,-81.1234555,117.7,124X,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:BKW:DME,POINT:NAVAID:BKW:DME:US:WV:BECKLEY
BLD,VORTAC,144,BOULDER CITY,BOULDER CITY,NV,US,AWP,35.99579022,-114.86357888,116.7,114X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:BLD:VORTAC,POINT:NAVAID:BLD:VORTAC:US:NV:BOULDER_CITY
BLF,VOR/DME,145,BLUEFIELD,BLUEFIELD,WV,US,AEA,37.3064403,-81.19426936,115.05,97Y,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:BLF:VOR/DME,POINT:NAVAID:BLF:VOR/DME:US:WV:BLUEFIELD
BLH,VORTAC,146,BLYTHE,BLYTHE,CA,US,AWP,33.59606463,-114.76127336,117.4,121X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:BLH:VORTAC,POINT:NAVAID:BLH:VORTAC:US:CA:BLYTHE
BMI,DME,147,BLOOMINGTON,BLOOMINGTON/NORMAL,IL,US,AGL,40.48080469,-88.93126641,108.2,19X,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:BMI:DME,POINT:NAVAID:BMI:DME:US:IL:BLOOMINGTON/NORMAL
BML,DME,148,BERLIN,BERLIN,NH,US,ANE,44.63353333,-71.18619166,116.55,112Y,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:BML:DME,POINT:NAVAID:BML:DME:US:NH:BERLIN
BMW,NDB,149,BARROW COUNTY,WINDER,GA,US,ASO,33.93535852,-83.58948041,404,,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:BMW:NDB,POINT:NAVAID:BMW:NDB:US:GA:WINDER
BNA,VORTAC,150,NASHVILLE,NASHVILLE,TN,US,ASO,36.13696036,-86.68477116,114.1,88X,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:BNA:VORTAC,POINT:NAVAID:BNA:VORTAC:US:TN:NASHVILLE
BNZ,NDB,151,ABBEVILLE,ABBEVILLE,LA,US,ASW,30.06114641,-92.12327991,230,,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:BNZ:NDB,POINT:NAVAID:BNZ:NDB:US:LA:ABBEVILLE
BO,NDB,152,BOOIE,BRISTOL,TN,US,ASO,36.39862797,-82.49626663,221,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:BO:NDB,POINT:NAVAID:BO:NDB:US:TN:BRISTOL
BOI,VORTAC,153,BOISE,BOISE,ID,US,ANM,43.55281141,-116.19212561,113.3,80X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BOI:VORTAC,POINT:NAVAID:BOI:VORTAC:US:ID:BOISE
BOI,VOT,154,BOISE,BOISE,ID,US,ANM,43.55595,-116.21963611,116.7,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BOI:VOT,POINT:NAVAID:BOI:VOT:US:ID:BOISE
BOS,VOR/DME,155,BOSTON,BOSTON,MA,US,ANE,42.35744991,-70.98954838,112.7,74X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:BOS:VOR/DME,POINT:NAVAID:BOS:VOR/DME:US:MA:BOSTON
BOS,VOT,156,BOSTON,BOSTON,MA,US,ANE,42.35704536,-70.99016872,111,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BOS:VOT,POINT:NAVAID:BOS:VOT:US:MA:BOSTON
BOY,VOR/DME,157,BOYSEN RESERVOIR,BOYSEN RESERVOIR,WY,US,ANM,43.46315194,-108.29971222,117.8,125X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BOY:VOR/DME,POINT:NAVAID:BOY:VOR/DME:US:WY:BOYSEN_RESERVOIR
BPI,VOR/DME,158,BIG PINEY,BIG PINEY,WY,US,ANM,42.57944744,-110.10921386,116.5,112X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BPI:VOR/DME,POINT:NAVAID:BPI:VOR/DME:US:WY:BIG_PINEY
BPT,DME,159,BEAUMONT,BEAUMONT/PORT ARTHUR,TX,US,ASW,29.94605402,-94.01622077,114.5,92X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:BPT:DME,POINT:NAVAID:BPT:DME:US:TX:BEAUMONT/PORT_ARTHUR
BQN,VORTAC,160,BORINQUEN,AGUADILLA,PR,US,ASO,18.49840327,-67.10842158,113.5,82X,OPERATIONAL RESTRICTED,Y,Y,ZSU,ZSU,POINT:NAVAID:BQN:VORTAC,POINT:NAVAID:BQN:VORTAC:US:PR:AGUADILLA
BQP,NDB,161,BASTROP,BASTROP,LA,US,ASW,32.7546845,-91.88343386,329,,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:BQP:NDB,POINT:NAVAID:BQP:NDB:US:LA:BASTROP
BQS,VOR/DME,162,BRAYMER,BRAYMER,MO,US,ACE,39.63055555,-93.87527777,115.35,100Y,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:BQS:VOR/DME,POINT:NAVAID:BQS:VOR/DME:US:MO:BRAYMER
BQU,VOR/DME,163,BULLION,ELKO,NV,US,AWP,40.75967661,-115.76137625,115.85,105Y,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BQU:VOR/DME,POINT:NAVAID:BQU:VOR/DME:US:NV:ELKO
BQZ,VOR/DME,164,ROBERT,STEAMBOAT SPRINGS,CO,US,ANM,40.4637635,-106.8723015,112.2,59X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:BQZ:VOR/DME,POINT:NAVAID:BQZ:VOR/DME:US:CO:STEAMBOAT_SPRINGS
BR,NDB,165,LAREW,BRAINERD,MN,US,AGL,46.4566203,-94.02243002,251,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BR:NDB,POINT:NAVAID:BR:NDB:US:MN:BRAINERD
BR,NDB,166,DEPOO,BROWNSVILLE,TX,US,ASW,25.98366283,-97.50909794,393,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BR:NDB,POINT:NAVAID:BR:NDB:US:TX:BROWNSVILLE
BR,NDB,167,BURNS,BURLINGTON,IA,US,ACE,40.65435738,-91.12322608,390,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BR:NDB,POINT:NAVAID:BR:NDB:US:IA:BURLINGTON
BRA,NDB,168,BROAD RIVER,ASHEVILLE,NC,US,ASO,35.27275169,-82.47103705,379,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:BRA:NDB,POINT:NAVAID:BRA:NDB:US:NC:ASHEVILLE
BRG,DME,169,BELEN,BELEN,NM,US,ASW,34.64972222,-106.83305555,114.75,94Y,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:BRG:DME,POINT:NAVAID:BRG:DME:US:NM:BELEN
BRK,VOR/DME,170,BLACK FOREST,COLORADO SPRINGS,CO,US,ANM,38.9445103,-104.63346708,112.5,72X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:BRK:VOR/DME,POINT:NAVAID:BRK:VOR/DME:US:CO:COLORADO_SPRINGS
BRL,VOR/DME,171,BURLINGTON,BURLINGTON,IA,US,ACE,40.72345583,-90.92588972,115.55,102Y,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:BRL:VOR/DME,POINT:NAVAID:BRL:VOR/DME:US:IA:BURLINGTON
BRO,VORTAC,172,BROWNSVILLE,BROWNSVILLE,TX,US,ASW,25.92407216,-97.3752683,116.3,110X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:BRO:VORTAC,POINT:NAVAID:BRO:VORTAC:US:TX:BROWNSVILLE
BRV,VORTAC,173,BROOKE,BROOKE,VA,US,AEA,38.33625733,-77.35286552,114.5,92X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:BRV:VORTAC,POINT:NAVAID:BRV:VORTAC:US:VA:BROOKE
BRW,VOR/DME,174,BARROW,UTQIAGVIK,AK,US,AAL,71.2734263,-156.7881178,116.2,109X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:BRW:VOR/DME,POINT:NAVAID:BRW:VOR/DME:US:AK:UTQIAGVIK
BRX,NDB,175,LA FONDA RANCH,BRACKETTVILLE,TX,US,ASW,29.20856972,-100.62397305,269,,OPERATIONAL VFR ONLY,Y,Y,ZHU,ZHU,POINT:NAVAID:BRX:NDB,POINT:NAVAID:BRX:NDB:US:TX:BRACKETTVILLE
BSR,VORTAC,176,BIG SUR,BIG SUR,CA,US,AWP,36.18129555,-121.64211222,114,87X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:BSR:VORTAC,POINT:NAVAID:BSR:VORTAC:US:CA:BIG_SUR
BSV,VOR/DME,177,BRIGGS,BRIGGS,OH,US,AGL,40.74070638,-81.43211711,114.05,87Y,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:BSV:VOR/DME,POINT:NAVAID:BSV:VOR/DME:US:OH:BRIGGS
BT,NDB,178,RUNDI,BATON ROUGE,LA,US,ASW,30.58291925,-91.21107913,284,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BT:NDB,POINT:NAVAID:BT:NDB:US:LA:BATON_ROUGE
BT,NDB,179,BATOL,BATTLE CREEK,MI,US,AGL,42.36196208,-85.18432102,272,,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:BT:NDB,POINT:NAVAID:BT:NDB:US:MI:BATTLE_CREEK
BTG,VORTAC,180,BATTLE GROUND,BATTLE GROUND,WA,US,ANM,45.74781102,-122.59153655,116.6,113X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:BTG:VORTAC,POINT:NAVAID:BTG:VORTAC:US:WA:BATTLE_GROUND
BTT,VOR/DME,181,BETTLES,BETTLES,AK,US,AAL,66.90500841,-151.53588286,116,107X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:BTT:VOR/DME,POINT:NAVAID:BTT:VOR/DME:US:AK:BETTLES
BTV,VOR/DME,182,BURLINGTON,BURLINGTON,VT,US,ANE,44.39710472,-73.18263472,117.5,122X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:BTV:VOR/DME,POINT:NAVAID:BTV:VOR/DME:US:VT:BURLINGTON
BTV,VOT,183,BURLINGTON,BURLINGTON,VT,US,ANE,44.47082041,-73.1554578,109,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BTV:VOT,POINT:NAVAID:BTV:VOT:US:VT:BURLINGTON
BTY,VORTAC,184,BEATTY,BEATTY,NV,US,AWP,36.80059727,-116.7476403,114.7,94X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:BTY:VORTAC,POINT:NAVAID:BTY:VORTAC:US:NV:BEATTY
BU,NDB,185,KLUMP,BUFFALO,NY,US,AEA,43.00031536,-78.65077272,231,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BU:NDB,POINT:NAVAID:BU:NDB:US:NY:BUFFALO
BU,NDB,186,BOUTN,COLUMBUS,OH,US,AGL,39.819279,-83.204632,230,,OPERATIONAL IFR,Y,Y,ZID,ZID,POINT:NAVAID:BU:NDB,POINT:NAVAID:BU:NDB:US:OH:COLUMBUS
BUD,VOR,187,BUCKEYE,MARION,OH,US,AGL,40.61659738,-83.06382638,109.8,,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:BUD:VOR,POINT:NAVAID:BUD:VOR:US:OH:MARION
BUF,DME,188,BUFFALO,BUFFALO,NY,US,AEA,42.9289915,-78.64634947,116.4,111X,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:BUF:DME,POINT:NAVAID:BUF:DME:US:NY:BUFFALO
BUF,VOT,189,BUFFALO,BUFFALO,NY,US,AEA,42.939225,-78.73419722,109,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:BUF:VOT,POINT:NAVAID:BUF:VOT:US:NY:BUFFALO
BUM,VORTAC,190,BUTLER,BUTLER,MO,US,ACE,38.27208011,-94.48826111,115.9,106X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:BUM:VORTAC,POINT:NAVAID:BUM:VORTAC:US:MO:BUTLER
BUP,NDB,191,BURNHAM,PITTSFIELD,ME,US,ANE,44.69771838,-69.35859227,348,,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:BUP:NDB,POINT:NAVAID:BUP:NDB:US:ME:PITTSFIELD
BUU,DME,192,BURBUN,BURLINGTON,WI,US,AGL,42.68932377,-88.30177905,114.5,92X,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:BUU:DME,POINT:NAVAID:BUU:DME:US:WI:BURLINGTON
BVG,NDB,193,BOLL WEEVIL,ENTERPRISE,AL,US,ASO,31.33939166,-85.98194166,352,,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:BVG:NDB,POINT:NAVAID:BVG:NDB:US:AL:ENTERPRISE
BVL,VORTAC,194,BONNEVILLE,BONNEVILLE,UT,US,ANM,40.7260975,-113.75741722,112.3,70X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BVL:VORTAC,POINT:NAVAID:BVL:VORTAC:US:UT:BONNEVILLE
BVO,VOR/DME,195,BARTLESVILLE,BARTLESVILLE,OK,US,ASW,36.83433472,-96.01843097,117.9,126X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:BVO:VOR/DME,POINT:NAVAID:BVO:VOR/DME:US:OK:BARTLESVILLE
BVT,VORTAC,196,BOILER,LAFAYETTE,IN,US,AGL,40.55617161,-87.06937447,115.1,98X,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:BVT:VORTAC,POINT:NAVAID:BVT:VORTAC:US:IN:LAFAYETTE
BVY,FAN_MARKER,197,BEVERLY,BEVERLY,MA,US,ANE,42.61059388,-70.94327361,,,OPERATIONAL IFR,Y,Y,ZBW,ZBW,POINT:NAVAID:BVY:FAN_MARKER,POINT:NAVAID:BVY:FAN_MARKER:US:MA:BEVERLY
BW,NDB,198,NOORA,BOWLING GREEN,KY,US,ASO,36.88003702,-86.48159788,236,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:BW:NDB,POINT:NAVAID:BW:NDB:US:KY:BOWLING_GREEN
BWD,VOR/DME,199,BROWNWOOD,BROWNWOOD,TX,US,ASW,31.89258252,-98.95746019,113.55,82Y,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:BWD:VOR/DME,POINT:NAVAID:BWD:VOR/DME:US:TX:BROWNWOOD
BWG,DME,200,BOWLING GREEN,BOWLING GREEN,KY,US,ASO,36.96444444,-86.42333333,113.35,80Y,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:BWG:DME,POINT:NAVAID:BWG:DME:US:KY:BOWLING_GREEN
BWS,DME,201,BOLES,ALAMOGORDO,NM,US,ASW,32.82126111,-106.01315277,113.65,83Y,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:BWS:DME,POINT:NAVAID:BWS:DME:US:NM:ALAMOGORDO
BWZ,VOR/DME,202,BROADWAY,SCHOOLEY'S MOUNTAIN,NJ,US,AEA,40.79843277,-74.8218325,114.2,89X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:BWZ:VOR/DME,POINT:NAVAID:BWZ:VOR/DME:US:NJ:SCHOOLEY_S_MOUNTAIN
BXK,VORTAC,203,BUCKEYE,BUCKEYE,AZ,US,AWP,33.45345869,-112.82459369,110.6,43X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:BXK:VORTAC,POINT:NAVAID:BXK:VORTAC:US:AZ:BUCKEYE
BXR,NDB,204,BIG DOCTOR,SIREN,WI,US,AGL,45.82127777,-92.36641666,203,,OPERATIONAL VFR ONLY,Y,Y,ZMP,ZMP,POINT:NAVAID:BXR:NDB,POINT:NAVAID:BXR:NDB:US:WI:SIREN
BYI,VOR/DME,205,BURLEY,BURLEY,ID,US,ANM,42.58023936,-113.86585758,114.1,88X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:BYI:VOR/DME,POINT:NAVAID:BYI:VOR/DME:US:ID:BURLEY
